file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,62,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,48
projects\projects.js,63,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,0
projects\projects.js,64,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,65,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,27
projects\projects.js,66,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,67,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,45
projects\projects.js,68,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,31
projects\projects.js,69,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,44
projects\projects.js,70,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,71,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,22
projects\projects.js,72,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,9
projects\projects.js,73,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,27
projects\projects.js,74,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,38
projects\projects.js,75,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,16
projects\projects.js,76,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,66
projects\projects.js,77,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,22
projects\projects.js,78,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,65
projects\projects.js,79,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,23
projects\projects.js,80,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,0
projects\projects.js,81,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,18
projects\projects.js,82,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,11
projects\projects.js,83,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,12
projects\projects.js,84,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,18
projects\projects.js,85,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,27
projects\projects.js,86,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,58
projects\projects.js,87,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,23
projects\projects.js,88,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,1
projects\projects.js,89,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,14
projects\projects.js,90,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,11
projects\projects.js,91,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,12
projects\projects.js,92,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,16
projects\projects.js,93,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,38
projects\projects.js,94,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,67
projects\projects.js,95,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,66
projects\projects.js,96,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,0
projects\projects.js,97,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,98,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,14
projects\projects.js,99,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,21
projects\projects.js,100,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,101,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,102,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,41
projects\projects.js,103,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,39
projects\projects.js,104,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,30
projects\projects.js,105,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,106,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,24
projects\projects.js,107,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,15
projects\projects.js,108,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,12
projects\projects.js,109,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,9
projects\projects.js,110,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,0
projects\projects.js,111,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,112,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,25
projects\projects.js,113,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,55
projects\projects.js,114,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,48
projects\projects.js,115,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,0
projects\projects.js,116,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,117,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,20
projects\projects.js,118,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,64
projects\projects.js,119,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,17
projects\projects.js,120,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,42
projects\projects.js,121,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,56
projects\projects.js,122,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,66
projects\projects.js,123,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,18
projects\projects.js,124,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,55
projects\projects.js,125,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,23
projects\projects.js,126,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,3,1
projects\projects.js,127,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,1
projects\projects.js,128,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,129,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,130,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,19
projects\projects.js,131,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,43
projects\projects.js,132,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,1,23
projects\projects.js,133,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,1
projects\projects.js,134,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\projects.js,135,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,15
projects\projects.js,136,js,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,23
projects\index.html,1,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,13
projects\index.html,2,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,14
projects\index.html,3,html,b45a9e47,Jaden Vo,2025-10-20,16:28:50,-07:00,2025-10-20T16:28:50-07:00,0,0
projects\index.html,4,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,4
projects\index.html,5,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,2,20
projects\index.html,6,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,2,68
projects\index.html,7,html,faaeabe4,Jaden Vo,2025-10-07,22:20:29,-07:00,2025-10-07T22:20:29-07:00,2,42
projects\index.html,8,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,2,21
projects\index.html,9,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,5
projects\index.html,10,html,b45a9e47,Jaden Vo,2025-10-20,16:28:50,-07:00,2025-10-20T16:28:50-07:00,0,0
projects\index.html,11,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,4
projects\index.html,12,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,7
projects\index.html,13,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,19
projects\index.html,14,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,102
projects\index.html,15,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,8
projects\index.html,16,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\index.html,17,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,21
projects\index.html,18,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,32
projects\index.html,19,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,4,22
projects\index.html,20,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,2,4
projects\index.html,21,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\index.html,22,html,8e02cae5,Jaden Vo,2025-10-30,13:09:28,-07:00,2025-10-30T13:09:28-07:00,0,0
projects\index.html,23,html,e164674f,Jaden Vo,2025-10-08,01:04:55,-07:00,2025-10-08T01:04:55-07:00,0,0
projects\index.html,24,html,e164674f,Jaden Vo,2025-10-08,01:04:55,-07:00,2025-10-08T01:04:55-07:00,2,20
projects\index.html,25,html,b45a9e47,Jaden Vo,2025-10-20,16:28:50,-07:00,2025-10-20T16:28:50-07:00,4,49
projects\index.html,26,html,e164674f,Jaden Vo,2025-10-08,01:04:55,-07:00,2025-10-08T01:04:55-07:00,2,4
projects\index.html,27,html,01ab079b,Jaden Vo,2025-10-13,11:41:18,-07:00,2025-10-13T11:41:18-07:00,0,0
projects\index.html,28,html,b45a9e47,Jaden Vo,2025-10-20,16:28:50,-07:00,2025-10-20T16:28:50-07:00,2,47
projects\index.html,29,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,5
projects\index.html,30,html,b45a9e47,Jaden Vo,2025-10-20,16:28:50,-07:00,2025-10-20T16:28:50-07:00,0,0
projects\index.html,31,html,b45a9e47,Jaden Vo,2025-10-20,16:28:50,-07:00,2025-10-20T16:28:50-07:00,0,5
contact\index.html,1,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,13
contact\index.html,2,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,14
contact\index.html,3,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,0,0
contact\index.html,4,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,4
contact\index.html,5,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,2,20
contact\index.html,6,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,2,68
contact\index.html,7,html,faaeabe4,Jaden Vo,2025-10-07,22:20:29,-07:00,2025-10-07T22:20:29-07:00,2,42
contact\index.html,8,html,01ab079b,Jaden Vo,2025-10-13,11:41:18,-07:00,2025-10-13T11:41:18-07:00,2,20
contact\index.html,9,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,5
contact\index.html,10,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,0,0
contact\index.html,11,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,4
contact\index.html,12,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,2,6
contact\index.html,13,html,01ab079b,Jaden Vo,2025-10-13,11:41:18,-07:00,2025-10-13T11:41:18-07:00,4,8
contact\index.html,14,html,3a279a1f,Jaden Vo,2025-10-07,22:10:33,-07:00,2025-10-07T22:10:33-07:00,6,30
contact\index.html,15,html,01ab079b,Jaden Vo,2025-10-13,11:41:18,-07:00,2025-10-13T11:41:18-07:00,6,30
contact\index.html,16,html,3a279a1f,Jaden Vo,2025-10-07,22:10:33,-07:00,2025-10-07T22:10:33-07:00,6,43
contact\index.html,17,html,11976253,Jaden Vo,2025-09-30,18:02:03,-07:00,2025-09-30T18:02:03-07:00,6,39
contact\index.html,18,html,3a279a1f,Jaden Vo,2025-10-07,22:10:33,-07:00,2025-10-07T22:10:33-07:00,6,62
contact\index.html,19,html,01ab079b,Jaden Vo,2025-10-13,11:41:18,-07:00,2025-10-13T11:41:18-07:00,4,8
contact\index.html,20,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,2,7
contact\index.html,21,html,836baec5,Jaden Vo,2025-09-30,17:46:07,-07:00,2025-09-30T17:46:07-07:00,0,0
contact\index.html,22,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,2,47
contact\index.html,23,html,ef1419df,Jaden Vo,2025-10-08,00:57:32,-07:00,2025-10-08T00:57:32-07:00,4,29
contact\index.html,24,html,ef1419df,Jaden Vo,2025-10-08,00:57:32,-07:00,2025-10-08T00:57:32-07:00,4,48
contact\index.html,25,html,b92c239e,Jaden Vo,2025-09-30,18:12:33,-07:00,2025-09-30T18:12:33-07:00,0,0
contact\index.html,26,html,ef1419df,Jaden Vo,2025-10-08,00:57:32,-07:00,2025-10-08T00:57:32-07:00,4,31
contact\index.html,27,html,ef1419df,Jaden Vo,2025-10-08,00:57:32,-07:00,2025-10-08T00:57:32-07:00,4,51
contact\index.html,28,html,b92c239e,Jaden Vo,2025-09-30,18:12:33,-07:00,2025-09-30T18:12:33-07:00,0,0
contact\index.html,29,html,ef1419df,Jaden Vo,2025-10-08,00:57:32,-07:00,2025-10-08T00:57:32-07:00,4,35
contact\index.html,30,html,ef1419df,Jaden Vo,2025-10-08,00:57:32,-07:00,2025-10-08T00:57:32-07:00,4,75
contact\index.html,31,html,836baec5,Jaden Vo,2025-09-30,17:46:07,-07:00,2025-09-30T17:46:07-07:00,0,0
contact\index.html,32,html,b92c239e,Jaden Vo,2025-09-30,18:12:33,-07:00,2025-09-30T18:12:33-07:00,4,32
contact\index.html,33,html,b92c239e,Jaden Vo,2025-09-30,18:12:33,-07:00,2025-09-30T18:12:33-07:00,4,32
contact\index.html,34,html,b92c239e,Jaden Vo,2025-09-30,18:12:33,-07:00,2025-09-30T18:12:33-07:00,0,0
contact\index.html,35,html,b92c239e,Jaden Vo,2025-09-30,18:12:33,-07:00,2025-09-30T18:12:33-07:00,2,5
contact\index.html,36,html,01ab079b,Jaden Vo,2025-10-13,11:41:18,-07:00,2025-10-13T11:41:18-07:00,0,0
contact\index.html,37,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,2,20
contact\index.html,38,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,4,40
contact\index.html,39,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,4,11
contact\index.html,40,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,2,7
contact\index.html,41,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,0,0
contact\index.html,42,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,5
contact\index.html,43,html,f6abf989,Jaden Vo,2025-10-24,14:34:13,-07:00,2025-10-24T14:34:13-07:00,0,0
contact\index.html,44,html,a8e0f93a,Jaden Vo,2025-09-30,17:34:34,-07:00,2025-09-30T17:34:34-07:00,0,5
